Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Acquisition_Cost_Num,Duration_Days,Month,Quarter,CTR
8436,Alpha Innovations,Display,Women 35-44,15 days,Email,0.08,"$10,249.00",6.73,Los Angeles,French,110,9139,4,Fashionistas,2021-02-10,10249.0,15.0,2,1,1.2036
8437,Innovate Industries,Search,Men 25-34,15 days,Google Ads,0.13,"$14,753.00",7.29,Chicago,French,428,9708,1,Tech Enthusiasts,2021-02-11,14753.0,15.0,2,1,4.4087
8438,TechCorp,Search,Men 18-24,60 days,Youtube,0.12,"$6,934.00",7.33,Houston,French,650,5953,6,Tech Enthusiasts,2021-02-12,6934.0,60.0,2,1,10.9189
8439,Innovate Industries,Social Media,Men 25-34,30 days,Website,0.09,"$5,512.00",7.99,Miami,English,716,6977,9,Foodies,2021-02-13,5512.0,30.0,2,1,10.2623
8440,TechCorp,Search,Men 18-24,60 days,Email,0.11,"$13,027.00",5.0,Houston,French,511,5887,1,Fashionistas,2021-02-14,13027.0,60.0,2,1,8.6801
8441,Innovate Industries,Display,Men 25-34,60 days,Youtube,0.08,"$10,145.00",5.15,New York,English,184,5851,7,Tech Enthusiasts,2021-02-15,10145.0,60.0,2,1,3.1448
8442,DataTech Solutions,Email,Men 18-24,60 days,Instagram,0.12,"$11,795.00",5.48,Chicago,German,403,5307,7,Fashionistas,2021-02-16,11795.0,60.0,2,1,7.5937
8443,Innovate Industries,Search,All Ages,30 days,Facebook,0.06,"$14,288.00",7.08,Los Angeles,French,654,9965,2,Outdoor Adventurers,2021-02-17,14288.0,30.0,2,1,6.563
8444,DataTech Solutions,Influencer,Men 18-24,60 days,Youtube,0.01,"$14,220.00",2.97,Chicago,German,810,2242,3,Foodies,2021-02-18,14220.0,60.0,2,1,36.1285
8445,DataTech Solutions,Display,Women 25-34,60 days,Google Ads,0.14,"$13,268.00",5.0,New York,Mandarin,212,8719,5,Foodies,2021-02-19,13268.0,60.0,2,1,2.4315
8446,Innovate Industries,Search,Women 25-34,15 days,Youtube,0.02,"$17,951.00",4.16,Chicago,Mandarin,273,3078,8,Fashionistas,2021-02-20,17951.0,15.0,2,1,8.8694
8447,Alpha Innovations,Email,Men 25-34,60 days,Website,0.05,"$17,561.00",3.28,Chicago,Spanish,763,6524,6,Health & Wellness,2021-02-21,17561.0,60.0,2,1,11.6953
8448,NexGen Systems,Search,Women 35-44,45 days,Facebook,0.14,"$11,461.00",5.73,Miami,French,179,6915,6,Outdoor Adventurers,2021-02-22,11461.0,45.0,2,1,2.5886
8449,TechCorp,Influencer,Men 18-24,15 days,Email,0.13,"$15,274.00",6.97,Miami,French,813,5612,1,Foodies,2021-02-23,15274.0,15.0,2,1,14.4868
8450,DataTech Solutions,Email,Men 25-34,45 days,Google Ads,0.02,"$14,092.00",6.5,Houston,Mandarin,153,5275,9,Tech Enthusiasts,2021-02-24,14092.0,45.0,2,1,2.9005
8451,NexGen Systems,Email,All Ages,60 days,Google Ads,0.05,"$13,589.00",3.39,Los Angeles,German,687,6087,9,Tech Enthusiasts,2021-02-25,13589.0,60.0,2,1,11.2863
8452,Innovate Industries,Social Media,Women 35-44,45 days,Facebook,0.04,"$15,898.00",5.97,Los Angeles,French,160,9642,1,Health & Wellness,2021-02-26,15898.0,45.0,2,1,1.6594
8453,Alpha Innovations,Search,Men 25-34,45 days,Website,0.08,"$10,269.00",4.48,Chicago,Mandarin,961,6545,9,Health & Wellness,2021-02-27,10269.0,45.0,2,1,14.683
8454,Innovate Industries,Influencer,Men 18-24,15 days,Instagram,0.09,"$7,968.00",7.9,Houston,Mandarin,157,3770,6,Health & Wellness,2021-02-28,7968.0,15.0,2,1,4.1645
8455,DataTech Solutions,Social Media,Men 18-24,15 days,Facebook,0.06,"$11,827.00",4.07,New York,Mandarin,289,2212,3,Health & Wellness,2021-03-01,11827.0,15.0,3,1,13.0651
8456,Innovate Industries,Influencer,Women 35-44,60 days,Google Ads,0.13,"$7,513.00",2.7,Houston,French,872,2052,8,Outdoor Adventurers,2021-03-02,7513.0,60.0,3,1,42.4951
8457,TechCorp,Social Media,Women 35-44,30 days,Youtube,0.06,"$12,668.00",7.23,New York,Spanish,116,6740,7,Fashionistas,2021-03-03,12668.0,30.0,3,1,1.7211
8458,Alpha Innovations,Social Media,Women 35-44,45 days,Facebook,0.1,"$10,612.00",2.19,Miami,Spanish,181,8014,8,Foodies,2021-03-04,10612.0,45.0,3,1,2.2585
8459,TechCorp,Influencer,Women 25-34,30 days,Website,0.06,"$12,781.00",4.69,Los Angeles,Spanish,634,1434,8,Fashionistas,2021-03-05,12781.0,30.0,3,1,44.212
8460,DataTech Solutions,Influencer,All Ages,30 days,Facebook,0.08,"$19,378.00",3.76,Houston,Spanish,189,3963,7,Tech Enthusiasts,2021-03-06,19378.0,30.0,3,1,4.7691
8461,Alpha Innovations,Influencer,All Ages,45 days,Instagram,0.14,"$16,480.00",6.49,New York,Mandarin,268,1104,10,Foodies,2021-03-07,16480.0,45.0,3,1,24.2754
8462,TechCorp,Display,Women 35-44,45 days,Facebook,0.05,"$15,907.00",2.03,New York,French,530,9894,2,Health & Wellness,2021-03-08,15907.0,45.0,3,1,5.3568
8463,Innovate Industries,Search,Women 25-34,15 days,Google Ads,0.13,"$14,690.00",7.14,Houston,Spanish,567,2278,5,Tech Enthusiasts,2021-03-09,14690.0,15.0,3,1,24.8903
8464,TechCorp,Display,Men 25-34,45 days,Facebook,0.08,"$18,435.00",6.29,Houston,Mandarin,880,7475,9,Fashionistas,2021-03-10,18435.0,45.0,3,1,11.7726
8465,Innovate Industries,Influencer,Women 35-44,30 days,Facebook,0.15,"$6,810.00",5.52,Miami,English,138,5468,6,Tech Enthusiasts,2021-03-11,6810.0,30.0,3,1,2.5238
8466,Innovate Industries,Search,Men 18-24,30 days,Facebook,0.11,"$7,410.00",6.21,New York,Spanish,402,9035,8,Tech Enthusiasts,2021-03-12,7410.0,30.0,3,1,4.4494
8467,TechCorp,Influencer,Men 18-24,15 days,Google Ads,0.08,"$15,691.00",3.37,Miami,German,531,6452,6,Tech Enthusiasts,2021-03-13,15691.0,15.0,3,1,8.23
8468,DataTech Solutions,Display,Men 18-24,30 days,Youtube,0.05,"$16,607.00",2.02,Miami,Spanish,310,5308,10,Tech Enthusiasts,2021-03-14,16607.0,30.0,3,1,5.8402
8469,DataTech Solutions,Email,All Ages,45 days,Email,0.05,"$9,447.00",5.37,New York,French,430,9349,7,Tech Enthusiasts,2021-03-15,9447.0,45.0,3,1,4.5994
8470,Innovate Industries,Social Media,All Ages,60 days,Google Ads,0.13,"$17,337.00",7.88,Los Angeles,German,407,8599,1,Foodies,2021-03-16,17337.0,60.0,3,1,4.7331
8471,NexGen Systems,Display,Men 18-24,60 days,Instagram,0.05,"$12,145.00",3.82,Los Angeles,German,738,8652,10,Tech Enthusiasts,2021-03-17,12145.0,60.0,3,1,8.5298
8472,Alpha Innovations,Influencer,Women 35-44,15 days,Website,0.1,"$10,417.00",2.21,Chicago,Mandarin,106,2900,2,Tech Enthusiasts,2021-03-18,10417.0,15.0,3,1,3.6552
8473,TechCorp,Search,Men 18-24,30 days,Youtube,0.03,"$14,593.00",7.71,Los Angeles,English,135,4247,3,Tech Enthusiasts,2021-03-19,14593.0,30.0,3,1,3.1787
8474,Innovate Industries,Email,All Ages,60 days,Email,0.07,"$13,807.00",4.01,New York,French,974,1038,2,Tech Enthusiasts,2021-03-20,13807.0,60.0,3,1,93.8343
8475,DataTech Solutions,Social Media,All Ages,60 days,Website,0.14,"$8,441.00",7.85,New York,Spanish,874,8501,2,Foodies,2021-03-21,8441.0,60.0,3,1,10.2811
8476,DataTech Solutions,Search,Women 25-34,45 days,Facebook,0.09,"$7,353.00",4.7,Houston,French,436,1267,10,Health & Wellness,2021-03-22,7353.0,45.0,3,1,34.412
8477,DataTech Solutions,Display,Women 35-44,30 days,Youtube,0.1,"$13,784.00",3.19,Los Angeles,English,113,2904,8,Outdoor Adventurers,2021-03-23,13784.0,30.0,3,1,3.8912
8478,TechCorp,Social Media,Women 25-34,45 days,Instagram,0.12,"$19,858.00",2.72,Chicago,French,808,4625,7,Health & Wellness,2021-03-24,19858.0,45.0,3,1,17.4703
8479,DataTech Solutions,Influencer,Men 25-34,30 days,Email,0.09,"$7,837.00",5.1,Los Angeles,Spanish,255,5689,5,Tech Enthusiasts,2021-03-25,7837.0,30.0,3,1,4.4823
8480,Innovate Industries,Social Media,Women 25-34,45 days,Youtube,0.03,"$9,512.00",5.06,Los Angeles,Spanish,332,7034,9,Outdoor Adventurers,2021-03-26,9512.0,45.0,3,1,4.7199
8481,DataTech Solutions,Search,Men 18-24,45 days,Facebook,0.12,"$15,510.00",4.94,Los Angeles,French,424,1300,4,Outdoor Adventurers,2021-03-27,15510.0,45.0,3,1,32.6154
8482,TechCorp,Social Media,Men 18-24,15 days,Email,0.04,"$18,771.00",2.67,Chicago,German,281,1763,9,Foodies,2021-03-28,18771.0,15.0,3,1,15.9387
8483,Alpha Innovations,Email,Women 35-44,30 days,Facebook,0.13,"$15,015.00",7.2,Houston,French,789,9980,6,Foodies,2021-03-29,15015.0,30.0,3,1,7.9058
8484,Alpha Innovations,Display,Women 35-44,45 days,Google Ads,0.04,"$10,977.00",7.83,Houston,French,688,8581,7,Outdoor Adventurers,2021-03-30,10977.0,45.0,3,1,8.0177
8485,Alpha Innovations,Social Media,Women 25-34,15 days,Instagram,0.11,"$10,711.00",6.1,Chicago,French,487,5018,6,Tech Enthusiasts,2021-03-31,10711.0,15.0,3,1,9.7051
8486,TechCorp,Social Media,Men 25-34,30 days,Instagram,0.14,"$19,008.00",4.42,New York,Mandarin,691,8141,8,Foodies,2021-04-01,19008.0,30.0,4,2,8.4879
8487,TechCorp,Email,Men 25-34,15 days,Youtube,0.14,"$16,658.00",2.73,Chicago,French,343,3732,8,Outdoor Adventurers,2021-04-02,16658.0,15.0,4,2,9.1908
8488,Innovate Industries,Search,Men 18-24,15 days,Facebook,0.09,"$8,721.00",6.95,New York,Spanish,685,6449,6,Health & Wellness,2021-04-03,8721.0,15.0,4,2,10.6218
8489,DataTech Solutions,Email,Men 25-34,30 days,Instagram,0.12,"$5,842.00",7.74,New York,French,514,9585,9,Tech Enthusiasts,2021-04-04,5842.0,30.0,4,2,5.3625
8490,Alpha Innovations,Influencer,Women 35-44,60 days,Google Ads,0.13,"$18,683.00",4.06,Chicago,English,662,5353,3,Health & Wellness,2021-04-05,18683.0,60.0,4,2,12.3669
8491,Innovate Industries,Search,Men 25-34,30 days,Youtube,0.06,"$17,040.00",6.47,Houston,Spanish,982,3638,6,Health & Wellness,2021-04-06,17040.0,30.0,4,2,26.9929
8492,NexGen Systems,Display,Men 25-34,15 days,Youtube,0.04,"$6,691.00",2.24,New York,French,815,4557,1,Fashionistas,2021-04-07,6691.0,15.0,4,2,17.8846
8493,Alpha Innovations,Email,Women 25-34,45 days,Website,0.05,"$10,787.00",4.85,Houston,Spanish,558,2343,8,Health & Wellness,2021-04-08,10787.0,45.0,4,2,23.8156
8494,NexGen Systems,Email,Women 35-44,15 days,Youtube,0.04,"$12,602.00",5.89,New York,French,110,2187,9,Fashionistas,2021-04-09,12602.0,15.0,4,2,5.0297
8495,DataTech Solutions,Email,Women 35-44,45 days,Instagram,0.05,"$9,909.00",3.19,Chicago,French,979,3611,5,Foodies,2021-04-10,9909.0,45.0,4,2,27.1116
8496,TechCorp,Influencer,Men 25-34,60 days,Youtube,0.06,"$19,972.00",6.52,Los Angeles,English,590,6624,3,Fashionistas,2021-04-11,19972.0,60.0,4,2,8.907
8497,Alpha Innovations,Influencer,Men 18-24,60 days,Website,0.14,"$14,359.00",7.42,New York,French,749,3708,8,Tech Enthusiasts,2021-04-12,14359.0,60.0,4,2,20.1996
8498,NexGen Systems,Display,Men 25-34,45 days,Website,0.02,"$19,631.00",3.32,Houston,Spanish,279,6626,3,Foodies,2021-04-13,19631.0,45.0,4,2,4.2107
8499,TechCorp,Display,Women 25-34,15 days,Website,0.03,"$9,918.00",4.89,Los Angeles,German,797,1755,4,Health & Wellness,2021-04-14,9918.0,15.0,4,2,45.4131
8500,Innovate Industries,Influencer,All Ages,60 days,Instagram,0.12,"$18,669.00",5.5,Los Angeles,English,514,8293,8,Foodies,2021-04-15,18669.0,60.0,4,2,6.198
8501,Alpha Innovations,Search,All Ages,30 days,Instagram,0.08,"$17,516.00",3.51,Chicago,Spanish,344,8008,2,Foodies,2021-04-16,17516.0,30.0,4,2,4.2957
8502,DataTech Solutions,Influencer,Women 25-34,45 days,Facebook,0.13,"$8,322.00",6.76,Los Angeles,Mandarin,725,6632,9,Fashionistas,2021-04-17,8322.0,45.0,4,2,10.9318
8503,TechCorp,Email,All Ages,60 days,Youtube,0.04,"$16,038.00",2.99,Miami,Spanish,805,5409,1,Fashionistas,2021-04-18,16038.0,60.0,4,2,14.8826
8504,NexGen Systems,Search,Women 35-44,30 days,Facebook,0.12,"$10,437.00",6.84,Los Angeles,English,876,1414,8,Fashionistas,2021-04-19,10437.0,30.0,4,2,61.9519
8505,NexGen Systems,Display,Women 35-44,45 days,Google Ads,0.02,"$13,170.00",5.22,Los Angeles,English,852,9465,3,Tech Enthusiasts,2021-04-20,13170.0,45.0,4,2,9.0016
8506,Alpha Innovations,Influencer,All Ages,30 days,Youtube,0.12,"$14,629.00",3.87,Miami,German,418,7408,8,Tech Enthusiasts,2021-04-21,14629.0,30.0,4,2,5.6425
8507,DataTech Solutions,Search,Men 18-24,45 days,Facebook,0.12,"$19,517.00",4.62,Los Angeles,Mandarin,519,7988,6,Outdoor Adventurers,2021-04-22,19517.0,45.0,4,2,6.4972
8508,DataTech Solutions,Influencer,Men 25-34,45 days,Email,0.02,"$12,599.00",5.01,Los Angeles,Mandarin,982,8208,10,Outdoor Adventurers,2021-04-23,12599.0,45.0,4,2,11.9639
8509,DataTech Solutions,Display,Men 25-34,45 days,Email,0.09,"$7,794.00",7.8,Houston,English,581,7312,6,Health & Wellness,2021-04-24,7794.0,45.0,4,2,7.9458
8510,Alpha Innovations,Display,Women 25-34,30 days,Google Ads,0.1,"$18,337.00",3.05,Chicago,Spanish,875,2802,9,Fashionistas,2021-04-25,18337.0,30.0,4,2,31.2277
8511,Innovate Industries,Social Media,Women 35-44,15 days,Website,0.13,"$5,807.00",4.01,Houston,Mandarin,898,2140,5,Foodies,2021-04-26,5807.0,15.0,4,2,41.9626
8512,Alpha Innovations,Search,Men 18-24,15 days,Website,0.07,"$19,394.00",6.92,Houston,French,918,2895,4,Health & Wellness,2021-04-27,19394.0,15.0,4,2,31.7098
8513,Innovate Industries,Search,Women 25-34,15 days,Facebook,0.15,"$8,221.00",6.29,Miami,English,500,6771,1,Tech Enthusiasts,2021-04-28,8221.0,15.0,4,2,7.3844
8514,Innovate Industries,Email,Men 25-34,30 days,Google Ads,0.07,"$11,483.00",2.4,Houston,Mandarin,423,8966,10,Tech Enthusiasts,2021-04-29,11483.0,30.0,4,2,4.7178
8515,NexGen Systems,Email,Men 18-24,30 days,Instagram,0.11,"$16,241.00",7.02,Los Angeles,German,612,6277,6,Foodies,2021-04-30,16241.0,30.0,4,2,9.7499
8516,Alpha Innovations,Search,Women 25-34,60 days,Website,0.13,"$11,340.00",4.25,Houston,French,135,4714,9,Outdoor Adventurers,2021-05-01,11340.0,60.0,5,2,2.8638
8517,DataTech Solutions,Search,Men 25-34,45 days,Website,0.12,"$17,225.00",2.51,New York,Spanish,720,3728,4,Outdoor Adventurers,2021-05-02,17225.0,45.0,5,2,19.3133
8518,TechCorp,Search,All Ages,30 days,Youtube,0.08,"$14,882.00",6.99,Miami,Mandarin,972,9392,5,Health & Wellness,2021-05-03,14882.0,30.0,5,2,10.3492
8519,Alpha Innovations,Display,Men 18-24,30 days,Google Ads,0.1,"$18,130.00",5.41,Los Angeles,German,560,8233,5,Health & Wellness,2021-05-04,18130.0,30.0,5,2,6.8019
8520,TechCorp,Email,Men 25-34,45 days,Instagram,0.07,"$9,388.00",4.48,Houston,English,998,6785,8,Foodies,2021-05-05,9388.0,45.0,5,2,14.7089
8521,DataTech Solutions,Search,Women 25-34,30 days,Google Ads,0.02,"$5,525.00",7.87,New York,Mandarin,998,6788,6,Fashionistas,2021-05-06,5525.0,30.0,5,2,14.7024
8522,NexGen Systems,Influencer,Women 35-44,60 days,Instagram,0.01,"$6,342.00",6.04,New York,French,737,5048,3,Foodies,2021-05-07,6342.0,60.0,5,2,14.5998
8523,Alpha Innovations,Social Media,Women 25-34,45 days,Facebook,0.01,"$13,445.00",6.66,Chicago,German,306,9248,9,Outdoor Adventurers,2021-05-08,13445.0,45.0,5,2,3.3088
8524,DataTech Solutions,Search,Men 25-34,45 days,Website,0.08,"$19,336.00",7.86,Houston,Spanish,266,8613,1,Tech Enthusiasts,2021-05-09,19336.0,45.0,5,2,3.0884
8525,NexGen Systems,Influencer,All Ages,60 days,Facebook,0.07,"$7,944.00",6.88,Los Angeles,Spanish,834,5551,7,Health & Wellness,2021-05-10,7944.0,60.0,5,2,15.0243
8526,Alpha Innovations,Search,Men 25-34,30 days,Website,0.1,"$9,921.00",7.87,Los Angeles,French,517,6798,1,Outdoor Adventurers,2021-05-11,9921.0,30.0,5,2,7.6052
8527,NexGen Systems,Display,All Ages,45 days,Email,0.13,"$12,555.00",6.03,Miami,French,893,4857,5,Fashionistas,2021-05-12,12555.0,45.0,5,2,18.3858
8528,NexGen Systems,Search,Men 18-24,15 days,Email,0.12,"$18,223.00",3.35,Miami,Mandarin,189,9054,3,Foodies,2021-05-13,18223.0,15.0,5,2,2.0875
8529,NexGen Systems,Display,Men 18-24,60 days,Email,0.12,"$5,692.00",7.74,Los Angeles,Spanish,596,7127,8,Fashionistas,2021-05-14,5692.0,60.0,5,2,8.3626
8530,Innovate Industries,Search,Women 25-34,15 days,Youtube,0.1,"$10,845.00",3.05,Miami,English,613,3670,1,Outdoor Adventurers,2021-05-15,10845.0,15.0,5,2,16.703
8531,NexGen Systems,Search,Women 35-44,15 days,Facebook,0.14,"$18,744.00",3.75,Los Angeles,French,145,8800,1,Tech Enthusiasts,2021-05-16,18744.0,15.0,5,2,1.6477
8532,Alpha Innovations,Social Media,Men 18-24,45 days,Google Ads,0.02,"$6,689.00",6.9,Miami,German,666,6265,6,Health & Wellness,2021-05-17,6689.0,45.0,5,2,10.6305
8533,Innovate Industries,Search,All Ages,15 days,Google Ads,0.07,"$15,348.00",2.5,New York,Spanish,865,9676,4,Fashionistas,2021-05-18,15348.0,15.0,5,2,8.9396
8534,Innovate Industries,Social Media,Women 25-34,15 days,Website,0.11,"$15,576.00",6.19,Chicago,German,995,9278,4,Foodies,2021-05-19,15576.0,15.0,5,2,10.7243
8535,Innovate Industries,Social Media,Men 25-34,30 days,Website,0.11,"$8,394.00",3.29,New York,Mandarin,265,8924,1,Foodies,2021-05-20,8394.0,30.0,5,2,2.9695
8536,NexGen Systems,Email,Women 25-34,30 days,Facebook,0.06,"$10,923.00",2.08,New York,English,525,5035,2,Outdoor Adventurers,2021-05-21,10923.0,30.0,5,2,10.427
8537,Innovate Industries,Influencer,Women 25-34,45 days,Instagram,0.09,"$14,223.00",6.7,Los Angeles,English,612,8947,2,Outdoor Adventurers,2021-05-22,14223.0,45.0,5,2,6.8403
8538,Innovate Industries,Influencer,Men 25-34,45 days,Website,0.14,"$10,297.00",4.81,Los Angeles,English,107,4500,10,Foodies,2021-05-23,10297.0,45.0,5,2,2.3778
8539,Innovate Industries,Email,Men 25-34,30 days,Email,0.1,"$11,769.00",2.54,Chicago,English,672,9066,5,Foodies,2021-05-24,11769.0,30.0,5,2,7.4123
8540,TechCorp,Search,Women 25-34,15 days,Youtube,0.14,"$19,648.00",4.38,Los Angeles,Mandarin,559,7633,9,Fashionistas,2021-05-25,19648.0,15.0,5,2,7.3235
8541,NexGen Systems,Email,All Ages,15 days,Facebook,0.13,"$10,129.00",5.94,Chicago,French,719,7307,7,Outdoor Adventurers,2021-05-26,10129.0,15.0,5,2,9.8399
8542,TechCorp,Display,Women 25-34,45 days,Youtube,0.05,"$12,920.00",2.69,Chicago,German,826,6638,3,Fashionistas,2021-05-27,12920.0,45.0,5,2,12.4435
8543,TechCorp,Search,All Ages,60 days,Website,0.05,"$12,769.00",6.1,Miami,English,495,4019,1,Foodies,2021-05-28,12769.0,60.0,5,2,12.3165
8544,TechCorp,Influencer,Men 25-34,45 days,Youtube,0.11,"$10,858.00",7.46,Miami,Spanish,855,1130,4,Foodies,2021-05-29,10858.0,45.0,5,2,75.6637
8545,NexGen Systems,Social Media,Men 18-24,45 days,Instagram,0.15,"$12,640.00",5.02,Houston,Spanish,282,5480,4,Tech Enthusiasts,2021-05-30,12640.0,45.0,5,2,5.146
8546,DataTech Solutions,Social Media,Women 25-34,45 days,Youtube,0.13,"$8,911.00",5.89,New York,English,333,7716,1,Tech Enthusiasts,2021-05-31,8911.0,45.0,5,2,4.3157
8547,DataTech Solutions,Influencer,All Ages,30 days,Email,0.15,"$13,374.00",3.32,Los Angeles,French,418,1841,4,Foodies,2021-06-01,13374.0,30.0,6,2,22.7051
8548,DataTech Solutions,Display,Women 25-34,45 days,Email,0.1,"$12,194.00",3.28,Houston,German,189,3457,10,Fashionistas,2021-06-02,12194.0,45.0,6,2,5.4672
8549,Innovate Industries,Email,All Ages,60 days,Email,0.02,"$12,913.00",2.26,Houston,German,349,2942,2,Fashionistas,2021-06-03,12913.0,60.0,6,2,11.8627
8550,TechCorp,Social Media,Men 18-24,30 days,Website,0.03,"$14,418.00",5.54,Chicago,German,563,3217,5,Foodies,2021-06-04,14418.0,30.0,6,2,17.5008
8551,Innovate Industries,Influencer,All Ages,30 days,Website,0.11,"$6,071.00",7.26,Chicago,English,577,2221,1,Fashionistas,2021-06-05,6071.0,30.0,6,2,25.9793
8552,Alpha Innovations,Email,Men 25-34,45 days,Email,0.11,"$9,539.00",2.18,Chicago,German,213,1452,8,Outdoor Adventurers,2021-06-06,9539.0,45.0,6,2,14.6694
8553,NexGen Systems,Email,Women 25-34,45 days,Website,0.05,"$8,468.00",5.73,Los Angeles,Mandarin,196,6439,1,Fashionistas,2021-06-07,8468.0,45.0,6,2,3.044
8554,Innovate Industries,Email,Men 25-34,60 days,Facebook,0.13,"$10,475.00",4.55,Miami,English,245,8574,2,Fashionistas,2021-06-08,10475.0,60.0,6,2,2.8575
8555,DataTech Solutions,Email,Women 35-44,60 days,Google Ads,0.07,"$19,387.00",2.44,New York,English,614,9797,1,Outdoor Adventurers,2021-06-09,19387.0,60.0,6,2,6.2672
8556,NexGen Systems,Email,Men 25-34,60 days,Google Ads,0.06,"$10,608.00",6.86,New York,Spanish,469,6777,6,Foodies,2021-06-10,10608.0,60.0,6,2,6.9205
8557,Innovate Industries,Influencer,All Ages,45 days,Google Ads,0.1,"$8,466.00",5.55,Los Angeles,English,262,1611,9,Fashionistas,2021-06-11,8466.0,45.0,6,2,16.2632
8558,DataTech Solutions,Display,Women 25-34,30 days,Google Ads,0.09,"$13,678.00",2.65,New York,Spanish,426,7306,9,Outdoor Adventurers,2021-06-12,13678.0,30.0,6,2,5.8308
8559,DataTech Solutions,Influencer,Men 25-34,60 days,Facebook,0.1,"$15,234.00",4.63,Los Angeles,Mandarin,965,8349,8,Health & Wellness,2021-06-13,15234.0,60.0,6,2,11.5583
8560,NexGen Systems,Search,Men 18-24,60 days,Facebook,0.04,"$12,085.00",7.12,New York,Mandarin,995,7012,2,Health & Wellness,2021-06-14,12085.0,60.0,6,2,14.19
8561,TechCorp,Influencer,Women 25-34,60 days,Email,0.12,"$9,272.00",6.5,Los Angeles,English,931,5993,7,Health & Wellness,2021-06-15,9272.0,60.0,6,2,15.5348
8562,DataTech Solutions,Social Media,Men 25-34,15 days,Youtube,0.01,"$18,851.00",6.5,Houston,German,867,7023,6,Tech Enthusiasts,2021-06-16,18851.0,15.0,6,2,12.3452
8563,Alpha Innovations,Search,Men 18-24,15 days,Facebook,0.1,"$19,434.00",7.39,New York,English,273,3665,3,Tech Enthusiasts,2021-06-17,19434.0,15.0,6,2,7.4488
8564,NexGen Systems,Social Media,Men 18-24,30 days,Google Ads,0.08,"$17,078.00",7.23,Los Angeles,Spanish,865,9668,9,Foodies,2021-06-18,17078.0,30.0,6,2,8.947
8565,NexGen Systems,Social Media,Men 18-24,45 days,Google Ads,0.09,"$6,051.00",5.03,Houston,French,171,9060,5,Foodies,2021-06-19,6051.0,45.0,6,2,1.8874
8566,DataTech Solutions,Search,All Ages,30 days,Youtube,0.12,"$10,688.00",5.99,Los Angeles,English,440,6941,7,Tech Enthusiasts,2021-06-20,10688.0,30.0,6,2,6.3391
8567,Innovate Industries,Influencer,All Ages,45 days,Youtube,0.03,"$7,155.00",5.52,Chicago,Spanish,770,6003,7,Foodies,2021-06-21,7155.0,45.0,6,2,12.8269
8568,Alpha Innovations,Search,All Ages,30 days,Youtube,0.04,"$10,936.00",4.88,Chicago,German,314,8199,3,Foodies,2021-06-22,10936.0,30.0,6,2,3.8297
8569,Innovate Industries,Display,Women 35-44,45 days,Youtube,0.14,"$9,502.00",4.3,Los Angeles,Mandarin,552,6920,10,Outdoor Adventurers,2021-06-23,9502.0,45.0,6,2,7.9769
8570,TechCorp,Social Media,Women 25-34,15 days,Google Ads,0.14,"$7,682.00",6.61,Chicago,German,969,9350,6,Fashionistas,2021-06-24,7682.0,15.0,6,2,10.3636
8571,Alpha Innovations,Influencer,Women 25-34,15 days,Instagram,0.04,"$7,071.00",4.43,Los Angeles,French,589,8546,5,Fashionistas,2021-06-25,7071.0,15.0,6,2,6.8921
8572,TechCorp,Social Media,Men 25-34,45 days,Google Ads,0.12,"$12,240.00",4.14,New York,English,192,1563,10,Foodies,2021-06-26,12240.0,45.0,6,2,12.2841
8573,DataTech Solutions,Influencer,Men 18-24,30 days,Google Ads,0.07,"$5,149.00",4.55,Houston,English,271,3908,3,Foodies,2021-06-27,5149.0,30.0,6,2,6.9345
