Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
8907,TechCorp,Social Media,Women 25-34,30 days,YouTube,0.13,"$14,484.00",3.34,New York,French,894,9404,4,Fashionistas,2021-05-27
8908,TechCorp,Influencer,Men 18-24,15 days,YouTube,0.15,"$17,013.00",4.66,Chicago,Mandarin,816,9939,8,Foodies,2021-05-28
8909,Innovate Industries,Display,Men 25-34,15 days,Google Ads,0.09,"$15,075.00",7.26,New York,German,343,3957,9,Foodies,2021-05-29
8910,TechCorp,Display,Women 35-44,60 days,Google Ads,0.13,"$16,024.00",2.23,Los Angeles,Spanish,377,5684,5,Foodies,2021-05-30
8911,TechCorp,Email,Men 18-24,30 days,Instagram,0.13,"$17,872.00",4.86,New York,English,362,7805,6,Outdoor Adventurers,2021-05-31
8912,NexGen Systems,Search,Men 25-34,45 days,Instagram,0.04,"$7,792.00",3.96,Houston,Mandarin,561,1716,9,Foodies,2021-06-01
8913,DataTech Solutions,Search,Men 25-34,45 days,Google Ads,0.1,"$11,254.00",7.79,Miami,English,608,4570,6,Fashionistas,2021-06-02
8914,Alpha Innovations,Email,Women 25-34,15 days,YouTube,0.04,"$10,607.00",3.76,Chicago,French,281,1193,8,Foodies,2021-06-03
8915,Alpha Innovations,Social Media,All Ages,45 days,Facebook,0.03,"$14,317.00",2.34,Houston,English,774,4716,8,Outdoor Adventurers,2021-06-04
8916,Alpha Innovations,Search,Men 18-24,60 days,Email,0.09,"$5,117.00",2.53,Chicago,English,385,3290,5,Outdoor Adventurers,2021-06-05
8917,Innovate Industries,Influencer,Men 18-24,30 days,Instagram,0.06,"$16,515.00",2.1,Houston,Mandarin,828,5979,4,Tech Enthusiasts,2021-06-06
8918,DataTech Solutions,Search,Men 18-24,60 days,Website,0.03,"$6,220.00",5.89,Miami,Spanish,259,3886,7,Health & Wellness,2021-06-07
8919,NexGen Systems,Social Media,Men 18-24,45 days,Facebook,0.13,"$15,952.00",7.49,Chicago,German,652,3477,10,Tech Enthusiasts,2021-06-08
8920,TechCorp,Display,Men 18-24,45 days,Instagram,0.14,"$7,436.00",4.83,Miami,French,881,6266,3,Fashionistas,2021-06-09
8921,TechCorp,Search,All Ages,60 days,YouTube,0.13,"$12,849.00",4.89,Miami,French,571,2019,4,Health & Wellness,2021-06-10
8922,Innovate Industries,Social Media,Women 35-44,15 days,Instagram,0.15,"$5,868.00",2.45,Miami,French,599,5127,10,Fashionistas,2021-06-11
8923,NexGen Systems,Display,Men 18-24,30 days,YouTube,0.01,"$12,407.00",3.32,Miami,Mandarin,265,2180,8,Foodies,2021-06-12
8924,NexGen Systems,Search,Men 25-34,30 days,Instagram,0.02,"$16,239.00",7.43,New York,German,779,1587,8,Fashionistas,2021-06-13
8925,TechCorp,Display,All Ages,15 days,Email,0.1,"$11,123.00",6.24,Chicago,Mandarin,489,1334,1,Outdoor Adventurers,2021-06-14
8926,Innovate Industries,Social Media,All Ages,45 days,Facebook,0.1,"$5,163.00",5.25,Los Angeles,Spanish,721,1746,3,Foodies,2021-06-15
8927,TechCorp,Search,All Ages,30 days,Google Ads,0.12,"$6,262.00",7.6,Miami,Mandarin,120,5092,9,Tech Enthusiasts,2021-06-16
8928,DataTech Solutions,Search,Men 25-34,45 days,Facebook,0.06,"$19,274.00",4.68,Miami,Spanish,284,8327,7,Outdoor Adventurers,2021-06-17
8929,DataTech Solutions,Email,All Ages,15 days,Website,0.11,"$14,003.00",5.89,Chicago,Spanish,744,2999,2,Fashionistas,2021-06-18
8930,TechCorp,Social Media,Men 25-34,15 days,Google Ads,0.1,"$8,892.00",4.61,Chicago,Spanish,644,2902,7,Foodies,2021-06-19
8931,Alpha Innovations,Display,Men 18-24,15 days,YouTube,0.06,"$5,045.00",7.81,Houston,German,655,9387,5,Foodies,2021-06-20
8932,TechCorp,Influencer,Men 25-34,15 days,Instagram,0.13,"$6,675.00",2.5,Los Angeles,German,142,4678,9,Tech Enthusiasts,2021-06-21
8933,DataTech Solutions,Social Media,Women 25-34,45 days,Email,0.05,"$14,065.00",7.05,Los Angeles,German,946,9675,8,Health & Wellness,2021-06-22
8934,TechCorp,Social Media,Women 25-34,45 days,Website,0.15,"$9,021.00",7.49,Miami,Mandarin,199,6309,2,Health & Wellness,2021-06-23
8935,NexGen Systems,Email,Men 25-34,45 days,YouTube,0.09,"$8,914.00",2.15,Chicago,French,899,1342,10,Health & Wellness,2021-06-24
8936,Alpha Innovations,Email,Men 18-24,15 days,Google Ads,0.15,"$6,174.00",3.72,Chicago,English,647,1698,1,Outdoor Adventurers,2021-06-25
8937,DataTech Solutions,Social Media,All Ages,45 days,Website,0.13,"$8,600.00",2.24,Miami,German,876,2671,4,Outdoor Adventurers,2021-06-26
8938,Innovate Industries,Display,Women 35-44,60 days,Website,0.04,"$5,336.00",2.7,Houston,German,551,9256,8,Foodies,2021-06-27
8939,NexGen Systems,Social Media,Women 25-34,60 days,Facebook,0.12,"$15,015.00",7.63,New York,Spanish,647,5296,5,Fashionistas,2021-06-28
8940,TechCorp,Influencer,Women 35-44,15 days,Google Ads,0.12,"$10,897.00",3.01,New York,English,432,4656,1,Fashionistas,2021-06-29
8941,TechCorp,Search,Men 18-24,30 days,Facebook,0.15,"$10,892.00",5.22,Los Angeles,German,832,7586,1,Tech Enthusiasts,2021-06-30
8942,DataTech Solutions,Email,Women 25-34,30 days,Instagram,0.1,"$6,561.00",3.5,Chicago,German,142,1839,9,Outdoor Adventurers,2021-07-01
8943,Innovate Industries,Display,Women 35-44,30 days,Email,0.04,"$6,902.00",3.29,Miami,French,332,9435,8,Foodies,2021-07-02
8944,Alpha Innovations,Display,Men 18-24,45 days,Website,0.05,"$18,696.00",5.5,New York,Spanish,989,5485,7,Outdoor Adventurers,2021-07-03
8945,Alpha Innovations,Display,Women 25-34,15 days,Website,0.12,"$18,224.00",4.79,Chicago,German,980,5096,3,Tech Enthusiasts,2021-07-04
8946,NexGen Systems,Display,Men 18-24,15 days,Google Ads,0.11,"$16,278.00",2.32,Los Angeles,French,797,3600,1,Foodies,2021-07-05
8947,TechCorp,Search,Men 25-34,30 days,Google Ads,0.08,"$10,853.00",4.43,Miami,English,714,2022,8,Foodies,2021-07-06
8948,Innovate Industries,Search,All Ages,15 days,Facebook,0.07,"$7,673.00",5.38,Chicago,French,422,3087,7,Outdoor Adventurers,2021-07-07
8949,Innovate Industries,Influencer,Men 25-34,45 days,Facebook,0.15,"$13,706.00",5.3,Miami,French,758,1050,2,Tech Enthusiasts,2021-07-08
8950,DataTech Solutions,Social Media,All Ages,15 days,Email,0.06,"$13,520.00",6.95,Chicago,Mandarin,222,7926,5,Health & Wellness,2021-07-09
8951,NexGen Systems,Influencer,Men 25-34,15 days,Google Ads,0.05,"$8,817.00",6.15,Chicago,Spanish,808,6249,10,Outdoor Adventurers,2021-07-10
8952,DataTech Solutions,Search,Men 18-24,30 days,Instagram,0.13,"$19,704.00",4.55,New York,Mandarin,198,1067,4,Health & Wellness,2021-07-11
8953,DataTech Solutions,Social Media,All Ages,60 days,Email,0.09,"$17,241.00",7.07,Chicago,German,699,1444,3,Tech Enthusiasts,2021-07-12
8954,DataTech Solutions,Search,Men 18-24,60 days,Website,0.13,"$9,682.00",2.65,Miami,German,181,3110,3,Fashionistas,2021-07-13
8955,TechCorp,Social Media,Women 35-44,15 days,Google Ads,0.03,"$16,243.00",6.99,Houston,English,571,7962,8,Health & Wellness,2021-07-14
8956,Alpha Innovations,Influencer,Men 25-34,45 days,Website,0.07,"$12,194.00",2.32,Miami,Mandarin,791,3951,3,Foodies,2021-07-15
8957,NexGen Systems,Social Media,Women 35-44,45 days,Instagram,0.08,"$13,862.00",7.44,New York,English,357,7449,8,Foodies,2021-07-16
8958,Alpha Innovations,Email,Men 25-34,60 days,Website,0.06,"$8,569.00",2.48,New York,Mandarin,515,5637,8,Fashionistas,2021-07-17
8959,Alpha Innovations,Display,Men 18-24,30 days,Instagram,0.01,"$13,828.00",2.47,Miami,German,461,8179,8,Tech Enthusiasts,2021-07-18
8960,DataTech Solutions,Email,Men 25-34,15 days,Email,0.04,"$15,117.00",3.7,Los Angeles,Spanish,640,5342,5,Health & Wellness,2021-07-19
8961,TechCorp,Search,Men 18-24,60 days,Email,0.05,"$5,463.00",5.43,Miami,German,668,2926,4,Fashionistas,2021-07-20
8962,DataTech Solutions,Search,All Ages,30 days,YouTube,0.03,"$9,614.00",5.91,Houston,Mandarin,483,8137,7,Health & Wellness,2021-07-21
8963,TechCorp,Influencer,Men 18-24,60 days,Instagram,0.03,"$15,286.00",2.97,Miami,Spanish,773,5034,2,Health & Wellness,2021-07-22
8964,DataTech Solutions,Email,All Ages,60 days,Facebook,0.03,"$18,582.00",2.76,Chicago,Spanish,451,2681,2,Fashionistas,2021-07-23
8965,DataTech Solutions,Influencer,Men 18-24,45 days,YouTube,0.03,"$17,504.00",2.61,Chicago,English,470,7922,10,Fashionistas,2021-07-24
8966,TechCorp,Email,Men 18-24,60 days,Website,0.12,"$14,208.00",5.64,Miami,Mandarin,138,4028,3,Fashionistas,2021-07-25
8967,DataTech Solutions,Search,Men 18-24,15 days,Google Ads,0.05,"$11,838.00",7.29,Houston,Spanish,977,9809,9,Outdoor Adventurers,2021-07-26
8968,DataTech Solutions,Influencer,Women 25-34,30 days,Instagram,0.03,"$18,909.00",3.67,Houston,Spanish,710,5968,8,Fashionistas,2021-07-27
8969,Innovate Industries,Influencer,Women 25-34,60 days,Email,0.04,"$19,506.00",6.52,Los Angeles,Spanish,618,4544,4,Fashionistas,2021-07-28
8970,NexGen Systems,Social Media,Men 25-34,45 days,YouTube,0.11,"$19,090.00",4.27,Houston,Mandarin,625,9142,2,Outdoor Adventurers,2021-07-29
8971,DataTech Solutions,Social Media,Men 25-34,45 days,Instagram,0.06,"$5,217.00",3.53,Houston,English,674,1752,10,Health & Wellness,2021-07-30
8972,DataTech Solutions,Email,Women 35-44,45 days,Email,0.08,"$15,129.00",3.07,New York,Spanish,919,4647,10,Fashionistas,2021-07-31
8973,Alpha Innovations,Display,Women 25-34,15 days,Website,0.07,"$7,857.00",5.84,Miami,French,396,2849,4,Outdoor Adventurers,2021-08-01
8974,Alpha Innovations,Social Media,Men 18-24,60 days,Instagram,0.02,"$5,164.00",3.45,Houston,Spanish,710,1951,1,Fashionistas,2021-08-02
8975,Alpha Innovations,Influencer,Women 25-34,30 days,Facebook,0.04,"$12,050.00",4.27,Miami,Spanish,201,6311,7,Health & Wellness,2021-08-03
8976,Innovate Industries,Display,Women 25-34,30 days,Google Ads,0.11,"$13,415.00",4.17,Los Angeles,English,493,2074,5,Outdoor Adventurers,2021-08-04
8977,DataTech Solutions,Social Media,Men 18-24,30 days,Website,0.02,"$13,024.00",3.72,Miami,English,414,4236,9,Health & Wellness,2021-08-05
8978,NexGen Systems,Influencer,All Ages,45 days,Instagram,0.06,"$7,956.00",4.07,Los Angeles,Spanish,837,9843,5,Foodies,2021-08-06
8979,Innovate Industries,Search,Men 25-34,60 days,Website,0.09,"$6,426.00",7.96,Chicago,Mandarin,765,4837,2,Foodies,2021-08-07
8980,Alpha Innovations,Influencer,Women 25-34,15 days,Google Ads,0.15,"$12,847.00",3.77,Houston,French,433,3508,9,Tech Enthusiasts,2021-08-08
8981,Alpha Innovations,Search,Women 25-34,45 days,Facebook,0.1,"$11,463.00",5.51,New York,English,549,3320,8,Outdoor Adventurers,2021-08-09
8982,Innovate Industries,Influencer,Men 18-24,60 days,Website,0.06,"$8,342.00",2.46,Los Angeles,English,173,7034,7,Tech Enthusiasts,2021-08-10
8983,Alpha Innovations,Influencer,Women 35-44,15 days,Google Ads,0.01,"$6,812.00",7.93,Houston,Spanish,876,6612,2,Tech Enthusiasts,2021-08-11
8984,DataTech Solutions,Email,All Ages,15 days,Instagram,0.15,"$13,655.00",5.05,Chicago,Mandarin,833,4125,5,Health & Wellness,2021-08-12
8985,TechCorp,Search,Women 35-44,15 days,Website,0.04,"$11,815.00",5.86,Miami,German,837,2016,1,Foodies,2021-08-13
8986,Alpha Innovations,Display,All Ages,60 days,Email,0.04,"$19,822.00",7.11,Houston,French,125,4886,1,Foodies,2021-08-14
8987,TechCorp,Search,Women 25-34,30 days,YouTube,0.09,"$12,219.00",2.96,Los Angeles,English,452,5118,4,Health & Wellness,2021-08-15
8988,NexGen Systems,Influencer,Women 25-34,45 days,Instagram,0.02,"$11,393.00",6.97,New York,English,140,2259,7,Fashionistas,2021-08-16
8989,NexGen Systems,Search,Men 25-34,15 days,Facebook,0.13,"$9,774.00",2.85,Miami,German,699,3252,10,Tech Enthusiasts,2021-08-17
8990,DataTech Solutions,Display,Women 25-34,45 days,Google Ads,0.03,"$8,495.00",2.98,Miami,English,731,2470,6,Health & Wellness,2021-08-18
8991,TechCorp,Display,Men 25-34,30 days,Website,0.15,"$19,175.00",5.97,Chicago,Spanish,947,5926,8,Foodies,2021-08-19
8992,DataTech Solutions,Display,Men 25-34,45 days,Instagram,0.05,"$14,556.00",4.41,New York,German,164,6849,8,Foodies,2021-08-20
8993,Alpha Innovations,Email,All Ages,30 days,Facebook,0.12,"$10,159.00",5.82,Los Angeles,English,677,7651,1,Fashionistas,2021-08-21
8994,DataTech Solutions,Display,Women 35-44,60 days,YouTube,0.01,"$7,639.00",3.18,Los Angeles,French,229,4817,7,Health & Wellness,2021-08-22
8995,Alpha Innovations,Influencer,Men 18-24,15 days,Instagram,0.1,"$18,248.00",7.19,Chicago,French,436,2967,8,Outdoor Adventurers,2021-08-23
8996,TechCorp,Influencer,Women 35-44,30 days,Email,0.13,"$9,942.00",5.79,Houston,German,491,8457,10,Tech Enthusiasts,2021-08-24
8997,NexGen Systems,Social Media,Men 25-34,30 days,Facebook,0.1,"$6,721.00",3.35,New York,German,329,6276,7,Outdoor Adventurers,2021-08-25
8998,NexGen Systems,Influencer,Men 25-34,30 days,Facebook,0.12,"$17,022.00",7.15,Los Angeles,Mandarin,240,2526,6,Tech Enthusiasts,2021-08-26
8999,NexGen Systems,Display,Men 18-24,15 days,Facebook,0.03,"$18,784.00",5.96,Houston,German,977,2881,6,Foodies,2021-08-27
9000,TechCorp,Search,Women 25-34,60 days,Website,0.12,"$11,636.00",6.79,Houston,Mandarin,100,5916,3,Foodies,2021-08-28
9001,Innovate Industries,Social Media,Women 25-34,60 days,Instagram,0.13,"$8,903.00",3.07,Miami,Mandarin,863,3834,7,Outdoor Adventurers,2021-08-29
9002,NexGen Systems,Display,Men 25-34,45 days,Facebook,0.09,"$9,823.00",2.2,New York,Mandarin,729,3322,7,Fashionistas,2021-08-30
9003,NexGen Systems,Influencer,Men 18-24,60 days,Google Ads,0.12,"$17,827.00",6.3,Los Angeles,German,936,6993,7,Fashionistas,2021-08-31
9004,NexGen Systems,Display,Men 25-34,45 days,Website,0.09,"$9,286.00",5.2,Los Angeles,German,368,5709,8,Tech Enthusiasts,2021-09-01
9005,NexGen Systems,Search,Women 25-34,15 days,Facebook,0.13,"$13,858.00",3.07,Los Angeles,English,682,9781,2,Fashionistas,2021-09-02
9006,NexGen Systems,Influencer,All Ages,60 days,YouTube,0.15,"$10,102.00",7.08,Los Angeles,Spanish,595,4419,2,Fashionistas,2021-09-03
9007,Alpha Innovations,Display,Men 18-24,15 days,Website,0.09,"$10,833.00",6.48,Miami,Mandarin,246,9091,2,Health & Wellness,2021-09-04
9008,TechCorp,Email,Men 25-34,15 days,Google Ads,0.14,"$14,788.00",3.77,New York,German,439,2266,6,Health & Wellness,2021-09-05
9009,Innovate Industries,Email,Women 25-34,45 days,Website,0.04,"$9,732.00",7.43,Chicago,Spanish,148,1514,9,Health & Wellness,2021-09-06
9010,Innovate Industries,Search,Women 25-34,30 days,Email,0.03,"$13,021.00",4.89,Houston,English,296,7755,9,Tech Enthusiasts,2021-09-07
9011,TechCorp,Influencer,Men 18-24,45 days,YouTube,0.09,"$5,116.00",4.91,Chicago,French,622,2062,8,Health & Wellness,2021-09-08
9012,NexGen Systems,Influencer,Women 35-44,45 days,Google Ads,0.03,"$16,031.00",6.1,Chicago,German,870,5356,8,Health & Wellness,2021-09-09
9013,DataTech Solutions,Email,Men 18-24,30 days,Google Ads,0.08,"$18,548.00",5.79,Miami,Spanish,784,1240,2,Foodies,2021-09-10
9014,NexGen Systems,Email,All Ages,15 days,Website,0.07,"$13,967.00",3.26,Houston,Spanish,992,1115,7,Health & Wellness,2021-09-11
9015,DataTech Solutions,Email,Men 18-24,30 days,Email,0.15,"$8,712.00",6.65,New York,German,314,7944,4,Fashionistas,2021-09-12
9016,Alpha Innovations,Social Media,Men 25-34,15 days,YouTube,0.11,"$17,437.00",7.96,Houston,Mandarin,404,9994,9,Foodies,2021-09-13
9017,Alpha Innovations,Display,All Ages,60 days,Instagram,0.09,"$7,161.00",3.53,Houston,Mandarin,697,2209,2,Outdoor Adventurers,2021-09-14
9018,TechCorp,Email,Men 25-34,15 days,Website,0.15,"$8,400.00",4.65,New York,French,633,5140,8,Outdoor Adventurers,2021-09-15
9019,Innovate Industries,Social Media,Women 35-44,60 days,Website,0.14,"$12,770.00",5.32,Chicago,German,982,1301,5,Tech Enthusiasts,2021-09-16
9020,NexGen Systems,Display,Women 25-34,45 days,Facebook,0.14,"$8,335.00",4.1,New York,French,161,7170,2,Tech Enthusiasts,2021-09-17
9021,Innovate Industries,Display,All Ages,30 days,Email,0.06,"$8,041.00",6.06,New York,Spanish,397,3728,10,Foodies,2021-09-18
9022,TechCorp,Influencer,Men 18-24,45 days,Website,0.03,"$6,306.00",3.17,New York,Mandarin,410,2474,7,Fashionistas,2021-09-19
9023,Alpha Innovations,Social Media,Men 18-24,45 days,YouTube,0.03,"$14,770.00",2.57,Miami,German,351,6018,7,Fashionistas,2021-09-20
9024,Innovate Industries,Display,Women 35-44,30 days,Facebook,0.13,"$15,463.00",7.58,Los Angeles,English,139,1277,4,Tech Enthusiasts,2021-09-21
9025,Innovate Industries,Display,Women 35-44,60 days,YouTube,0.07,"$18,919.00",4.92,Miami,French,934,9390,3,Tech Enthusiasts,2021-09-22
9026,Innovate Industries,Influencer,Men 25-34,15 days,Instagram,0.09,"$12,583.00",3.27,Miami,Spanish,811,3896,7,Fashionistas,2021-09-23
9027,DataTech Solutions,Social Media,Women 35-44,45 days,Facebook,0.06,"$16,813.00",5.01,New York,Spanish,924,9047,8,Fashionistas,2021-09-24
9028,NexGen Systems,Social Media,Women 25-34,30 days,Email,0.04,"$11,109.00",4.51,Los Angeles,German,746,8452,2,Foodies,2021-09-25
9029,TechCorp,Search,All Ages,15 days,Instagram,0.09,"$14,061.00",7.35,Miami,German,319,3977,8,Health & Wellness,2021-09-26
9030,Alpha Innovations,Social Media,All Ages,60 days,Email,0.06,"$19,596.00",7.96,Miami,Spanish,582,8303,4,Health & Wellness,2021-09-27
9031,TechCorp,Display,Women 25-34,60 days,Instagram,0.1,"$8,616.00",2.14,Houston,French,529,8624,2,Outdoor Adventurers,2021-09-28
9032,Innovate Industries,Display,Men 25-34,30 days,Facebook,0.05,"$13,018.00",6.75,Miami,French,949,5821,8,Health & Wellness,2021-09-29
9033,TechCorp,Search,Women 25-34,60 days,Google Ads,0.14,"$19,191.00",3.47,Miami,German,878,2783,4,Health & Wellness,2021-09-30
9034,Innovate Industries,Influencer,Men 25-34,45 days,Facebook,0.04,"$19,314.00",6.42,Chicago,French,685,5126,4,Fashionistas,2021-10-01
9035,DataTech Solutions,Display,Women 25-34,15 days,Facebook,0.06,"$14,208.00",4.22,Miami,German,628,1989,5,Fashionistas,2021-10-02
9036,TechCorp,Social Media,Women 25-34,15 days,YouTube,0.07,"$15,572.00",6.78,Miami,French,811,1733,3,Tech Enthusiasts,2021-10-03
9037,Innovate Industries,Influencer,Women 25-34,15 days,Website,0.01,"$10,737.00",6.55,Miami,German,763,9991,7,Foodies,2021-10-04
9038,NexGen Systems,Display,Women 25-34,45 days,Google Ads,0.14,"$5,602.00",2.66,Chicago,Mandarin,964,1985,7,Tech Enthusiasts,2021-10-05
9039,TechCorp,Search,Men 25-34,15 days,Google Ads,0.13,"$7,416.00",7.39,Chicago,French,405,5889,1,Tech Enthusiasts,2021-10-06
9040,Innovate Industries,Influencer,Women 35-44,45 days,Facebook,0.13,"$10,035.00",5.54,Chicago,Spanish,755,8574,4,Health & Wellness,2021-10-07
9041,TechCorp,Influencer,Men 18-24,45 days,Instagram,0.04,"$11,774.00",2.44,Miami,French,349,5095,2,Outdoor Adventurers,2021-10-08
9042,TechCorp,Search,Women 25-34,15 days,YouTube,0.14,"$12,987.00",3.99,Chicago,Mandarin,344,1902,4,Outdoor Adventurers,2021-10-09
9043,Alpha Innovations,Search,Women 35-44,30 days,Instagram,0.11,"$13,298.00",7.87,New York,French,651,9962,5,Fashionistas,2021-10-10
9044,Innovate Industries,Search,Men 18-24,30 days,YouTube,0.09,"$18,043.00",6.15,Chicago,Mandarin,262,3671,1,Outdoor Adventurers,2021-10-11
9045,Innovate Industries,Search,Women 35-44,45 days,YouTube,0.05,"$15,098.00",2.44,Los Angeles,French,315,9740,6,Health & Wellness,2021-10-12
9046,DataTech Solutions,Display,Women 35-44,45 days,Email,0.05,"$16,022.00",2.62,Miami,Spanish,202,8056,4,Tech Enthusiasts,2021-10-13
9047,Alpha Innovations,Display,Men 25-34,45 days,Facebook,0.1,"$15,236.00",2.26,Houston,Spanish,829,2176,7,Health & Wellness,2021-10-14
9048,TechCorp,Email,All Ages,15 days,Google Ads,0.03,"$14,580.00",7.39,Houston,French,196,3232,2,Health & Wellness,2021-10-15
9049,Innovate Industries,Social Media,All Ages,15 days,Website,0.03,"$14,274.00",7.98,Los Angeles,German,974,4983,5,Tech Enthusiasts,2021-10-16
9050,Alpha Innovations,Influencer,Women 25-34,15 days,Facebook,0.13,"$18,901.00",6.11,Los Angeles,English,642,2327,8,Tech Enthusiasts,2021-10-17
9051,TechCorp,Search,All Ages,15 days,Website,0.12,"$9,484.00",3.04,New York,English,683,8692,8,Health & Wellness,2021-10-18
9052,DataTech Solutions,Search,All Ages,60 days,Instagram,0.07,"$13,018.00",6.09,Miami,German,247,5062,2,Fashionistas,2021-10-19
9053,Innovate Industries,Display,Women 25-34,30 days,Facebook,0.02,"$10,470.00",5.89,Chicago,German,155,6783,2,Outdoor Adventurers,2021-10-20
9054,DataTech Solutions,Influencer,Men 25-34,60 days,Google Ads,0.09,"$11,913.00",6.25,Miami,Spanish,538,5677,4,Outdoor Adventurers,2021-10-21
9055,DataTech Solutions,Search,Men 18-24,45 days,Website,0.07,"$12,797.00",6.61,Chicago,German,625,4242,9,Health & Wellness,2021-10-22
9056,Alpha Innovations,Search,All Ages,60 days,Google Ads,0.03,"$16,651.00",6.35,Houston,Spanish,510,1394,4,Foodies,2021-10-23
9057,DataTech Solutions,Social Media,Men 25-34,15 days,Google Ads,0.06,"$19,167.00",6.74,Los Angeles,Spanish,950,6990,2,Foodies,2021-10-24
9058,TechCorp,Social Media,Men 25-34,15 days,Facebook,0.02,"$19,455.00",5.76,Los Angeles,English,932,9705,2,Outdoor Adventurers,2021-10-25
9059,DataTech Solutions,Search,Women 35-44,45 days,YouTube,0.13,"$13,179.00",4.43,Chicago,Spanish,674,1156,9,Health & Wellness,2021-10-26
9060,Alpha Innovations,Social Media,Men 18-24,30 days,YouTube,0.09,"$6,249.00",7.21,Houston,German,986,1457,3,Foodies,2021-10-27
9061,TechCorp,Search,All Ages,45 days,Website,0.05,"$9,782.00",2.55,Houston,Spanish,961,8968,4,Fashionistas,2021-10-28
9062,NexGen Systems,Display,All Ages,45 days,Facebook,0.05,"$7,272.00",7.32,Miami,French,798,2290,2,Fashionistas,2021-10-29
9063,Alpha Innovations,Social Media,Women 25-34,15 days,Facebook,0.1,"$5,903.00",7.18,Miami,English,759,3604,1,Outdoor Adventurers,2021-10-30
